dateid01,exreturn,ln_divyield,month,time
1969-08-01,4.433404807078775,-346.7247066775405,8,1969
1969-09-01,-2.868769678016625,-343.41827000216388,9,1969
1969-10-01,4.8446775201110706,-348.32596474719306,10,1969
1969-11-01,-3.8188719628734463,-345.17001635740931,11,1969
1969-12-01,-2.5707340412419941,-342.86233114023606,12,1969
1970-01-01,-8.1838521067174763,-334.83266407139325,1,1970
1970-02-01,4.9010561492455463,-340.44977962284981,2,1970
1970-03-01,-1.0267150827130084,-339.0803364576735,3,1970
1970-04-01,-11.655912101907592,-328.67627344693663,4,1970
1970-05-01,-7.2040569914897425,-323.35556537299706,5,1970
1970-06-01,-5.79561600070824,-317.64566673414825,6,1970
1970-07-01,6.667363745540955,-323.723282373772,7,1970
1970-08-01,4.3816902727118225,-329.51696955769075,8,1970
1970-09-01,4.1419272518693788,-333.906757968093,9,1970
1970-10-01,-2.3317442598725075,-331.48119970663356,10,1970
1970-11-01,4.473765207214105,-337.00542747289688,11,1970
1970-12-01,5.5172069643438544,-343.469789688192,12,1970
1971-01-01,4.6951631908656306,-348.58233476194575,1,1971
1971-02-01,1.3432900576962245,-350.17327730447813,2,1971
1971-03-01,4.0884717944056994,-354.1699039747835,3,1971
1971-04-01,2.9988282180470963,-357.1327078085485,4,1971
1971-05-01,-4.0210189162027944,-353.09045381197394,5,1971
1971-06-01,-0.038628592809419319,-353.26687788868838,6,1971
1971-07-01,-4.5380241126829669,-350.50888845148181,7,1971
1971-08-01,3.7192291518648425,-352.62212344026744,8,1971
1971-09-01,-0.86561935994245925,-352.25608763130838,9,1971
1971-10-01,-4.5382180636491925,-348.73693437378806,10,1971
1971-11-01,-0.47627634260689406,-348.119473224312,11,1971
1971-12-01,8.4184198798936163,-356.37291850075525,12,1971
1972-01-01,2.5144198908026506,-358.70615648934419,1,1972
1972-02-01,2.8212493218589419,-361.41319914532369,2,1972
1972-03-01,0.60976037303271025,-362.65186200917469,3,1972
1972-04-01,0.25314714037221066,-363.77310143956725,4,1972
1972-05-01,1.3304547175188527,-363.83055875793369,5,1972
1972-06-01,-2.3914325835252025,-361.74332929021944,6,1972
1972-07-01,-0.73415760282412,-360.83651071298494,7,1972
1972-08-01,3.2348974885207744,-364.7138541333495,8,1972
1972-09-01,-1.124167979742133,-363.44359341093675,9,1972
1972-10-01,0.47526863553049513,-364.840945386576,10,1972
1972-11-01,4.4835797853558338,-366.70340923403381,11,1972
1972-12-01,0.70044647715437313,-367.8404916236565,12,1972
1973-01-01,-3.0830228036050944,-364.384309316941,1,1973
1973-02-01,-4.7784835633774475,-359.4129793003255,2,1973
1973-03-01,-1.0683547667567513,-358.99160159530381,3,1973
1973-04-01,-5.4205921049350413,-352.43812793877294,4,1973
1973-05-01,-2.7214223203160272,-350.24362183907569,5,1973
1973-06-01,-1.319619702269943,-349.2144132295695,6,1973
1973-07-01,4.6589492463442238,-353.35904228116856,7,1973
1973-08-01,-3.6546549443081119,-348.55297896679588,8,1973
1973-09-01,4.4543065648241063,-354.36710499963125,9,1973
1973-10-01,-0.645771038572356,-352.7931263584815,10,1973
1973-11-01,-13.07345358012187,-338.07301543494881,11,1973
1973-12-01,0.59933193624546338,-338.30540382897456,12,1973
1974-01-01,-0.40299433380234369,-338.12158000881087,1,1974
1974-02-01,-0.24784186825554228,-336.71029573798294,2,1974
1974-03-01,-2.9421096532549231,-333.36619541453219,3,1974
1974-04-01,-5.3368744945020906,-327.72007087871925,4,1974
1974-05-01,-4.6362756337459138,-322.56298157798,5,1974
1974-06-01,-2.6743874682092259,-319.40105460566069,6,1974
1974-07-01,-7.9273145856227088,-311.87017981733338,7,1974
1974-08-01,-9.60038652855482,-300.48759855908588,8,1974
1974-09-01,-12.482737822400472,-287.41383435302975,9,1974
1974-10-01,14.752023948616497,-302.30939183174738,10,1974
1974-11-01,-4.8172192391761594,-297.6922188777315,11,1974
1974-12-01,-3.2402415406225656,-293.89477000369856,12,1974
1975-01-01,12.49072824861813,-307.46838654475794,1,1975
1975-02-01,5.3384275215914425,-311.06652414221794,2,1975
1975-03-01,2.4807559195710897,-312.74541679295606,3,1975
1975-04-01,4.1733748018819969,-317.01747254538969,4,1975
1975-05-01,4.8466307384478506,-321.84801238424506,5,1975
1975-06-01,4.6040012918105731,-326.14778468742238,6,1975
1975-07-01,-6.9156529725726213,-318.625527248059,7,1975
1975-08-01,-2.6288096069748716,-317.38618790347994,8,1975
1975-09-01,-4.2459452647602963,-312.46913265387181,9,1975
1975-10-01,5.0914196290046838,-317.3610571411955,10,1975
1975-11-01,2.7029245489232063,-321.33462562831444,11,1975
1975-12-01,-1.5983303488728694,-319.63506527022094,12,1975
1976-01-01,11.475571960546797,-331.03835109141669,1,1976
1976-02-01,0.050352062135631663,-330.96167367733856,2,1976
1976-03-01,2.4051454804015106,-332.89848504713744,3,1976
1976-04-01,-1.5462909723195778,-332.903422951306,4,1976
1976-05-01,-1.2584977436496288,-328.00523251425656,5,1976
1976-06-01,4.0710799483962769,-332.1226485649345,6,1976
1976-07-01,-1.221215742764148,-332.19512047101006,7,1976
1976-08-01,-0.48591938367529119,-327.82695149741869,8,1976
1976-09-01,2.0835040890894838,-330.04776768722781,9,1976
1976-10-01,-2.5882723205248591,-328.17396381263225,10,1976
1976-11-01,0.030658455404428825,-322.192873193406,11,1976
1976-12-01,5.4760474689836744,-327.996343010853,12,1976
1977-01-01,-4.1875525309826138,-323.15551132836731,1,1977
1977-02-01,-2.02458226956405,-318.21289264455844,2,1977
1977-03-01,-1.3838332117564414,-316.58891787913163,3,1977
1977-04-01,-0.023795946135078988,-316.61078261535675,4,1977
1977-05-01,-1.6011368253583228,-311.61619943547088,5,1977
1977-06-01,4.6987224014992781,-315.80576687905025,6,1977
1977-07-01,-1.8902510245886291,-314.39359629473413,7,1977
1977-08-01,-1.9624314390590628,-310.08730593013075,8,1977
1977-09-01,-0.35771335021208763,-308.98855641133556,9,1977
1977-10-01,-4.5638251651255519,-304.54567168453538,10,1977
1977-11-01,3.8124976527447063,-305.65218318200644,11,1977
1977-12-01,0.22127228106128878,-305.29696864115969,12,1977
1978-01-01,-6.3943597543648275,-298.75303706074212,1,1978
1978-02-01,-1.6243736078154684,-295.330239651255,2,1978
1978-03-01,2.7027827559398706,-297.59728315317719,3,1978
1978-04-01,7.3691680024800088,-304.98191052876725,4,1978
1978-05-01,1.5264782639299913,-304.84419602850375,5,1978
1978-06-01,-1.77856845867767,-302.32501909977388,6,1978
1978-07-01,5.0243490410360456,-306.60624954830369,7,1978
1978-08-01,3.301439945061895,-309.0243520515875,8,1978
1978-09-01,-1.2238082656423356,-307.58021132633869,9,1978
1978-10-01,-11.948854967365105,-294.30134782297663,10,1978
1978-11-01,2.6083237267830356,-296.99430198947575,11,1978
1978-12-01,0.89878902477519663,-297.47285290628894,12,1978
1979-01-01,3.8734675077182113,-300.71442697082106,1,1979
1979-02-01,-3.5019739857804475,-296.126300533892,2,1979
1979-03-01,5.35527170374504,-301.4378484029075,3,1979
1979-04-01,-0.082910525520925838,-300.58926365047031,4,1979
1979-05-01,-2.1853952121883359,-296.90076130968975,5,1979
1979-06-01,3.7203543821021288,-300.851874369509,6,1979
1979-07-01,0.55536438519642063,-300.90065304130825,7,1979
1979-08-01,5.4972221939637844,-304.5238216729355,8,1979
1979-09-01,-0.623532875463484,-304.48836364106294,9,1979
1979-10-01,-8.27940771779437,-295.9513484899405,10,1979
1979-11-01,5.1489503295576394,-299.91931116395719,11,1979
1979-12-01,1.539853152965185,-301.50565817093763,12,1979
1980-01-01,5.5091285446268794,-307.20571471967506,1,1980
1980-02-01,-0.770641469231988,-304.75837622658394,2,1980
1980-03-01,-13.513930500461958,-291.07063257880725,3,1980
1980-04-01,3.6606435737574256,-294.97269889008363,4,1980
1980-05-01,4.9155880484786306,-299.94990557334025,5,1980
1980-06-01,2.9420027720109563,-301.9470988672535,6,1980
1980-07-01,6.0777494513091625,-307.42826917195338,7,1980
1980-08-01,1.4108243274063975,-308.6638663667235,8,1980
1980-09-01,1.9133593402527175,-309.29095194452138,9,1980
1980-10-01,0.9785862161308795,-310.06437147819225,10,1980
1980-11-01,9.2529880149800225,-319.79957579613663,11,1980
1980-12-01,-4.9639647640409638,-315.0165635071705,12,1980
1981-01-01,-5.261800058286395,-310.79153408580206,1,1981
1981-02-01,0.60202022846575225,-310.63677820683863,2,1981
1981-03-01,3.0230723307106756,-313.52869794062131,3,1981
1981-04-01,-2.6835569617274909,-311.73561004798706,4,1981
1981-05-01,0.0574417979892711,-311.21735431779244,5,1981
1981-06-01,-2.2687866435108269,-308.93410701689163,6,1981
1981-07-01,-1.3054750209304309,-309.287936354588,7,1981
1981-08-01,-6.8818540441347125,-300.39558893479031,8,1981
1981-09-01,-7.6889877369950625,-293.40721763102744,9,1981
1981-10-01,4.4305286766466231,-298.17681378319275,10,1981
1981-11-01,3.5156691770610356,-301.12468679423231,11,1981
1981-12-01,-3.7556990021173631,-297.66458221961181,12,1981
1982-01-01,-3.2697725292971775,-295.31976965274188,1,1982
1982-02-01,-6.237130716319535,-287.71989924559938,2,1982
1982-03-01,-2.0271481569688169,-285.62694279855631,3,1982
1982-04-01,2.9834015999135313,-290.17134156331919,4,1982
1982-05-01,-3.76528638772577,-283.87699740053163,5,1982
1982-06-01,-3.3434276892725813,-281.79892934385731,6,1982
1982-07-01,-3.0790601071043913,-279.31465143064981,7,1982
1982-08-01,10.936692081671095,-289.01999105511969,8,1982
1982-09-01,0.72824014556916888,-289.98051395632531,9,1982
1982-10-01,10.467970015186009,-301.47403111321981,10,1982
1982-11-01,3.8955195415217231,-303.494270607497,11,1982
1982-12-01,0.96481949613097963,-305.39684168032731,12,1982
1983-01-01,3.0601004467542763,-307.54416923716744,1,1983
1983-02-01,2.1304466321024006,-309.97381753604875,2,1983
1983-03-01,2.6955030451488606,-312.81995222291569,3,1983
1983-04-01,6.3785703250578875,-319.65097146420225,4,1983
1983-05-01,-0.038689717443861,-321.25252811384513,5,1983
1983-06-01,3.1458322571654131,-322.80790925733269,6,1983
1983-07-01,-3.7199890950823019,-319.8769485785725,7,1983
1983-08-01,0.16755661649876675,-321.38768020512044,8,1983
1983-09-01,0.89529023908642375,-320.51098339319,9,1983
1983-10-01,-2.8903955768214431,-318.6368696683925,10,1983
1983-11-01,1.9955475956934569,-321.20844128255813,11,1983
1983-12-01,-1.5464278252325403,-317.35062530506919,12,1983
1984-01-01,-1.7829993197199794,-315.834852211216,1,1984
1984-02-01,-4.4553788801615744,-312.63293287092919,2,1984
1984-03-01,0.86964005758518075,-312.52350493522225,3,1984
1984-04-01,-0.32532172960708538,-311.76183411021488,4,1984
1984-05-01,-6.0862537531328925,-305.997818873355,5,1984
1984-06-01,1.469937974094955,-306.42642357036831,6,1984
1984-07-01,-2.6464518687028272,-303.31060099465656,7,1984
1984-08-01,9.9071633257714588,-313.466359156458,8,1984
1984-09-01,-0.63148457226592288,-313.371015780458,9,1984
1984-10-01,-0.81362314808389125,-310.42002938365056,10,1984
1984-11-01,-1.7276667031144006,-310.89500221821906,11,1984
1984-12-01,1.6892182441009941,-311.92298971747131,12,1984
1985-01-01,7.0725837418724988,-318.63482622159163,1,1985
1985-02-01,1.0242948160593609,-319.35876676864419,2,1985
1985-03-01,-0.6125008386310255,-318.39285654240206,3,1985
1985-04-01,-1.0644235809409586,-317.22466293954775,4,1985
1985-05-01,5.090674499653355,-321.84960424682538,5,1985
1985-06-01,1.0858512928681845,-323.32741037609806,6,1985
1985-07-01,-0.90289309372953225,-321.59619728742163,7,1985
1985-08-01,-0.99797411835191113,-320.15554143611738,8,1985
1985-09-01,-4.3959555906291719,-315.60901995839394,9,1985
1985-10-01,3.7054493438752969,-320.10392020814425,10,1985
1985-11-01,6.0128980009504988,-324.75289265310656,11,1985
1985-12-01,3.7170953647514169,-328.44393358428038,12,1985
1986-01-01,0.18140522380283791,-328.60767099096619,1,1986
1986-02-01,6.4917644170114525,-333.96870275844494,2,1986
1986-03-01,4.7945158180540606,-339.22639561038881,3,1986
1986-04-01,-1.8355139045686172,-336.46017795922169,4,1986
1986-05-01,4.5287736194304638,-337.35684190933406,5,1986
1986-06-01,0.92925345144958263,-337.54513254973975,6,1986
1986-07-01,-6.2330228526320275,-330.74773563487506,7,1986
1986-08-01,6.51421560262094,-337.7741090888895,8,1986
1986-09-01,-8.6397216782410238,-328.81189945598188,9,1986
1986-10-01,4.7002161813900188,-332.01099134532163,10,1986
1986-11-01,1.3867937232913203,-331.1829651172465,11,1986
1986-12-01,-3.1015864184422838,-327.5935405088635,12,1986
1987-01-01,11.732866256328403,-339.73146149041113,1,1987
1987-02-01,3.6887688897239913,-343.51964368446838,2,1987
1987-03-01,1.9912628711911375,-344.40272539873769,3,1987
1987-04-01,-1.9658473828921128,-340.97047913256438,4,1987
1987-05-01,0.26125661830406922,-344.39618238766806,5,1987
1987-06-01,4.144318257502695,-348.19948577930738,6,1987
1987-07-01,4.1878016332876206,-351.20560497444331,7,1987
1987-08-01,3.03552488353933,-352.99223663442356,8,1987
1987-09-01,-2.5660441108577556,-349.69014906696869,9,1987
1987-10-01,-25.209745001941909,-324.23819928270381,10,1987
1987-11-01,-8.12941057740951,-316.36091045373638,11,1987
1987-12-01,6.3051505977723513,-322.38704743044688,12,1987
1988-01-01,4.145575465159,-326.10502601421819,1,1988
1988-02-01,4.3831875290991063,-324.83408921791875,2,1988
1988-03-01,-2.7016690955702263,-322.36851600016469,3,1988
1988-04-01,0.60372826545233025,-324.32298107221363,4,1988
1988-05-01,-0.13135987618014975,-322.376066971978,5,1988
1988-06-01,4.2929965131109988,-327.15390306439919,6,1988
1988-07-01,-1.107872208767458,-325.31842539239356,7,1988
1988-08-01,-3.4855704865673625,-320.63995313988363,8,1988
1988-09-01,3.1169819477606888,-324.13409177093975,9,1988
1988-10-01,1.6044847795604272,-323.67944995672013,10,1988
1988-11-01,-2.0597914529334881,-319.08069024556494,11,1988
1988-12-01,1.3341342966403436,-318.59169958492088,12,1988
1989-01-01,5.9522614913498263,-321.62727185149731,1,1989
1989-02-01,-2.4655521409575516,-323.05728143170825,2,1989
1989-03-01,1.5061949008429931,-323.99112188148456,3,1989
1989-04-01,3.9720272045472563,-327.57899818939663,4,1989
1989-05-01,2.9812264909704031,-327.92071038431294,5,1989
1989-06-01,-0.94032913574095138,-326.63365030355413,6,1989
1989-07-01,7.1805642155225888,-334.06027615901988,7,1989
1989-08-01,1.3225950798197744,-334.47981539638675,8,1989
1989-09-01,-0.93318763760354238,-332.34928083473138,9,1989
1989-10-01,-3.55565324223296,-330.87288945796731,10,1989
1989-11-01,1.334533700801485,-333.96844488651063,11,1989
1989-12-01,1.5015588933235019,-335.82832014693588,12,1989
1990-01-01,-7.615340038848735,-329.98970751621288,1,1990
1990-02-01,0.75310788789320713,-329.38448688043806,2,1990
1990-03-01,1.6896618441440672,-331.45000189864019,3,1990
1990-04-01,-3.4705171534753956,-326.76169209116406,4,1990
1990-05-01,7.8297922590188775,-335.58665673658344,5,1990
1990-06-01,-1.1649268274626361,-334.06279268079775,6,1990
1990-07-01,-1.0790253979299658,-333.21042055628188,7,1990
1990-08-01,-9.7624398309308763,-323.79752046516831,8,1990
1990-09-01,-5.6198750434638881,-320.03848796461438,9,1990
1990-10-01,-1.5983198050135775,-318.49060170165606,10,1990
1990-11-01,5.5275050405865906,-323.47566867207406,11,1990
1990-12-01,2.1777931349470169,-325.25526745195381,12,1990
1991-01-01,3.6611405073121863,-328.91096988993638,1,1991
1991-02-01,6.5813510616830075,-335.14011974988925,2,1991
1991-03-01,1.9694429845684047,-337.65229732624788,3,1991
1991-04-01,-0.23968163673887753,-337.607497304329,4,1991
1991-05-01,3.4742248930012063,-342.04915732968256,5,1991
1991-06-01,-4.7157648731192588,-337.87270692665413,6,1991
1991-07-01,3.947089390606505,-342.97925968403238,7,1991
1991-08-01,1.915940438467845,-344.878186618998,8,1991
1991-09-01,-1.7628091035430956,-342.32899331231625,9,1991
1991-10-01,1.1330799180703061,-344.97154348150356,10,1991
1991-11-01,-4.2540248684765231,-340.55749624299144,11,1991
1991-12-01,9.6123762395715125,-350.54449503576987,12,1991
1992-01-01,-1.3253990912304141,-350.38437980194106,1,1992
1992-02-01,0.89929946459292763,-351.93830407466644,2,1992
1992-03-01,-2.3632278280672806,-348.13951021856638,3,1992
1992-04-01,1.8814587503825175,-351.56524936580619,4,1992
1992-05-01,0.28097905391748125,-352.007462041317,5,1992
1992-06-01,-1.9703786386491944,-348.77426545492244,6,1992
1992-07-01,3.6949860034647113,-352.90959364999006,7,1992
1992-08-01,-2.2159313961594297,-350.72010359340394,8,1992
1992-09-01,0.6417154520258875,-350.7441150289565,9,1992
1992-10-01,0.45509197270398369,-351.45956900888837,10,1992
1992-11-01,3.1426467547918756,-353.88306781544119,11,1992
1992-12-01,1.2362146577672023,-355.35455217845838,12,1992
1993-01-01,0.74505228555077225,-356.01533942145088,1,1993
1993-02-01,0.998401824527655,-357.30058093855763,2,1993
1993-03-01,2.1621508469962253,-358.25098086541606,3,1993
1993-04-01,-2.5480614577937981,-356.02617592478131,4,1993
1993-05-01,2.2419646236274594,-357.59662004124575,5,1993
1993-06-01,0.24560204000687813,-357.81567277424619,6,1993
1993-07-01,-0.34224792629335544,-357.60098848275513,7,1993
1993-08-01,3.4182960345759525,-360.81063472023288,8,1993
1993-09-01,-0.6518754752062395,-359.69369612800344,9,1993
1993-10-01,1.4938432182956306,-360.95678530501844,10,1993
1993-11-01,-1.7629860260021544,-358.85066864848306,11,1993
1993-12-01,1.5656122213519184,-360.61600949553713,12,1993
1994-01-01,2.8521568089119138,-362.77692034994794,1,1994
1994-02-01,-2.9154969491286313,-359.33380678688188,2,1994
1994-03-01,-4.6369705694181881,-355.34865792624463,3,1994
1994-04-01,1.1176855177547975,-355.9934445822375,4,1994
1994-05-01,0.75742434079945038,-356.3054649567425,5,1994
1994-06-01,-2.9234428517713525,-353.30828299452281,6,1994
1994-07-01,2.8914512233324925,-356.23951252202413,7,1994
1994-08-01,3.4850236073248988,-359.60985775294588,8,1994
1994-09-01,-2.534447486957995,-356.9521599693995,9,1994
1994-10-01,1.0168942642358108,-357.36643977832344,10,1994
1994-11-01,-4.2191214474993881,-353.55456034181963,11,1994
1994-12-01,1.0033197927011914,-353.25631928241225,12,1994
1995-01-01,1.8849475739388869,-354.72478175910288,1,1995
1995-02-01,3.264198777617195,-358.49499673383556,2,1995
1995-03-01,2.2105462452272731,-360.45797625671,3,1995
1995-04-01,1.9031085301324794,-362.10701868868588,4,1995
1995-05-01,2.9629749883686956,-364.87744904225444,5,1995
1995-06-01,1.6882113961409756,-366.76205469762269,6,1995
1995-07-01,2.9408335359693581,-366.741330660116,7,1995
1995-08-01,0.25582649862017681,-366.60395510098338,8,1995
1995-09-01,3.4097256151202944,-370.192418439997,9,1995
1995-10-01,-1.6776001082669831,-368.29059048182475,10,1995
1995-11-01,4.1879163971183538,-371.68235271883581,11,1995
1995-12-01,1.4603902610240772,-373.4745607380345,12,1995
1996-01-01,2.7903334186349413,-375.94566570822769,1,1996
1996-02-01,0.80038292563106175,-375.84658443133863,2,1996
1996-03-01,0.8691193196683645,-376.63829237201,3,1996
1996-04-01,0.89493222273942138,-377.21962981097875,4,1996
1996-05-01,1.8502642133674766,-378.66941331038469,5,1996
1996-06-01,-0.35132891800326375,-378.3962120355165,6,1996
1996-07-01,-5.1306728800484819,-373.80153357320019,7,1996
1996-08-01,2.2993290169598747,-376.92810748320369,8,1996
1996-09-01,4.2500828621249775,-380.35455773151656,9,1996
1996-10-01,1.4892497468402222,-380.84262616891238,10,1996
1996-11-01,6.053918310153745,-387.3537842063715,11,1996
1996-12-01,-1.8114513494217972,-384.73567691019888,12,1996
1997-01-01,4.4063977572209325,-389.69268427687331,1,1997
1997-02-01,0.69315631415824913,-390.4347294592525,2,1997
1997-03-01,-4.5423101094572275,-384.82405840775113,3,1997
1997-04-01,3.9388130851331219,-388.401109910842,4,1997
1997-05-01,5.6884950400820987,-394.80214736190106,5,1997
1997-06-01,4.2121223482142544,-398.56137959107856,6,1997
1997-07-01,6.390750270075355,-404.12489508966931,7,1997
1997-08-01,-4.8609007778467294,-399.99342945065219,8,1997
1997-09-01,5.1582277549851181,-404.57191936773775,9,1997
1997-10-01,-3.4572395230915731,-401.09101425721831,10,1997
1997-11-01,3.2122767963013894,-404.70743044992,11,1997
1997-12-01,2.0397714326948947,-405.92642035051856,12,1997
1998-01-01,-0.50693108149579956,-405.48530340624369,1,1998
1998-02-01,6.250519458960365,-411.37381683866444,2,1998
1998-03-01,4.8370937097771913,-416.47705643937456,3,1998
1998-04-01,0.51669039059267588,-416.15244661668069,4,1998
1998-05-01,-2.3098077582743613,-414.16314713627563,5,1998
1998-06-01,2.0909697528240691,-415.501711519177,6,1998
1998-07-01,-2.9677880269307519,-413.29189602366338,7,1998
1998-08-01,-16.428646440455222,-396.13888888707375,8,1998
1998-09-01,4.4793977698010375,-400.11300672137856,9,1998
1998-10-01,7.4580247415542825,-408.02292988844769,10,1998
1998-11-01,4.8520095955035213,-412.59761452713013,11,1998
1998-12-01,4.3582437265511781,-417.08776771646319,12,1998
1999-01-01,0.93308967354915313,-417.59180001558406,1,1999
1999-02-01,-2.7800280101842341,-415.24538859779131,2,1999
1999-03-01,2.4222048727952919,-416.84462357240925,3,1999
1999-04-01,4.7876944215051506,-422.61582282802056,4,1999
1999-05-01,-2.2166360971765191,-416.10679252201325,5,1999
1999-06-01,3.7434979163743313,-419.90253070751369,6,1999
1999-07-01,-3.8663842634100238,-415.97318717372438,7,1999
1999-08-01,-2.6343202156063263,-413.36720232966356,8,1999
1999-09-01,-3.4082580169108181,-409.41580527730356,9,1999
1999-10-01,5.1980115122317956,-415.04673273527806,10,1999
1999-11-01,0.58847647996300738,-415.236819649885,11,1999
1999-12-01,2.9290175199176956,-418.15295125621488,12,1999
2000-01-01,-4.7254093312605575,-413.69345770827531,1,2000
2000-02-01,-4.3542543814985263,-408.79368877963031,2,2000
2000-03-01,8.6422703786585013,-417.95530772340881,3,2000
2000-04-01,-1.2187587762735802,-415.43550552912006,4,2000
2000-05-01,-0.63079697021062838,-417.61410625273881,5,2000
2000-06-01,-0.11037108509609736,-419.14145774220769,6,2000
2000-07-01,-0.49822476524118325,-419.50574153336981,7,2000
2000-08-01,5.0956709563219738,-422.915989029961,8,2000
2000-09-01,-1.9763084274606019,-423.43086476005975,9,2000
2000-10-01,-0.39823034906540362,-422.94794853534219,10,2000
2000-11-01,-5.7548053993691788,-416.038355978456,11,2000
2000-12-01,3.6791013278565525,-421.18810915161225,12,2000
2001-01-01,0.8743875504790085,-421.17392980551769,1,2001
2001-02-01,-6.2033826953846388,-415.17319554090038,2,2001
2001-03-01,-5.5697646991895663,-411.36940747153088,3,2001
2001-04-01,6.1402479454351725,-418.00314139845656,4,2001
2001-05-01,1.02583621977903,-418.82201160078519,5,2001
2001-06-01,-3.1604425669731294,-416.78478911446163,6,2001
2001-07-01,-0.8028015491482095,-415.30811140597719,7,2001
2001-08-01,-5.058610609488485,-410.76730392048181,8,2001
2001-09-01,-7.8042264902224588,-402.21333424770181,9,2001
2001-10-01,0.36791053951664681,-402.35981749704344,10,2001
2001-11-01,5.9440952921811638,-409.82416282502575,11,2001
2001-12-01,1.8178668368051766,-410.53944203953044,12,2001
2002-01-01,-1.9755487708270881,-408.67435034359431,1,2002
2002-02-01,-0.13928449709625823,-408.22334316010994,2,2002
2002-03-01,3.6979881112170013,-412.63002658589963,3,2002
2002-04-01,-4.3521653308569056,-409.12213252362175,4,2002
2002-05-01,-0.48311831882865456,-409.46014589369563,5,2002
2002-06-01,-6.9469060948570075,-399.8709447690145,6,2002
2002-07-01,-8.3549369076380738,-392.07254922562913,7,2002
2002-08-01,1.0056227440923908,-394.59304823721644,8,2002
2002-09-01,-10.463989883616453,-383.58751972068775,9,2002
2002-10-01,5.9082293625411125,-388.60629046026013,10,2002
2002-11-01,4.7427547767496094,-393.47189748455919,11,2002
2002-12-01,-4.5372496028914569,-388.07404559536088,12,2002
